mesh_7,mesh_code,NL2017count,NL2017sum,NL2017mean
"5233123","52331272",150,9.50845298171043,0.0633896865447362
"5233124","52331277",145,0,0
"5233221","52332222",151,2.9797987639904,0.0197337666489431
"5233222","52332227",142,1.43247616291046,0.0100878603021863
"5233223","52332272",149,110.367794692516,0.74072345431219
"5233224","52332277",148,0.941148817539215,0.00635911363202172
"5233321","52333222",149,3.45036974549294,0.0231568439294828
"5233322","52333227",149,12.8325944840908,0.0861247951952403
"5233323","52333272",149,0,0
"5233324","52333277",150,1.23964816331863,0.00826432108879089
"5233421","52334222",148,0,0
"5233422","52334227",149,0.687213778495789,0.00461217301003885
"5233423","52334272",148,0,0
"5233424","52334277",150,0.730542540550232,0.00487028360366821
"5233521","52335222",150,7.89670729637146,0.0526447153091431
"5233522","52335227",148,11.4123380482197,0.0771103922177006
"5233523","52335272",148,24.7992715537548,0.167562645633478
"5233524","52335277",148,20.7680625915527,0.140324747240221
"5233621","52336222",148,13.2872644662857,0.0897788139613899
"5233622","52336227",149,37.5537628233433,0.252038676666733
"5233623","52336272",149,1.77497014403343,0.0119125513022378
"5233624","52336277",147,2.81419962644577,0.0191442151458896
"5233721","52337222",148,2.77815389633179,0.0187713101103499
"5233722","52337227",148,0.376322209835052,0.00254271763402062
"5233723","52337272",149,8.87028738856316,0.0595321301245849
"5233724","52337277",148,8.93606227636337,0.0603787991646174
"5233031","52330322",150,0,0
"5233032","52330327",149,6.91844013333321,0.0464324841163302
"5233033","52330372",149,0,0
"5233034","52330377",149,1.75822269916534,0.0118001523433916
"5233131","52331322",149,0,0
"5233132","52331327",149,1.31956323981285,0.00885612912626074
"5233133","52331372",145,0,0
"5233134","52331377",150,0,0
"5233231","52332322",145,0,0
"5233232","52332327",149,0.79814937710762,0.0053567072289102
"5233233","52332372",150,0,0
"5233234","52332377",149,0,0
"5233331","52333322",148,0,0
"5233332","52333327",149,34.2380293607712,0.229785431951484
"5233333","52333372",148,23.2231966555119,0.156913490915621
"5233334","52333377",149,134.204739570618,0.900702950138374
"5233431","52334322",149,18.5076723098755,0.124212565838091
"5233432","52334327",149,18.248625844717,0.122473998957832
"5233433","52334372",148,5.3971012532711,0.0364669003599399
"5233434","52334377",150,0,0
"5233531","52335322",149,2.73334297537804,0.0183445837273694
"5233532","52335327",148,1.87190169095993,0.0126479843983779
"5233533","52335372",150,11.9537702202797,0.0796918014685313
"5233534","52335377",148,0,0
"5233631","52336322",149,28.0469940006733,0.188234859064921
"5233632","52336327",149,0,0
"5233633","52336372",148,19.6468310058117,0.132748858147376
"5233634","52336377",148,22.4610223472118,0.151763664508188
"5233731","52337322",149,0.344735652208328,0.00231366209535791
"5233732","52337327",147,31.9577269852161,0.21739950330079
"5233733","52337372",148,8.8791264295578,0.0599940974970122
"5233734","52337377",149,36.7437460720539,0.246602322631234
"5233041","52330422",149,14.0000239014626,0.0939598919561245
"5233042","52330427",149,0,0
"5233043","52330472",150,0,0
"5233044","52330477",150,2.39898806810379,0.0159932537873586
"5233141","52331422",149,45.1326186060905,0.302903480577789
"5233142","52331427",149,143.720975041389,0.964570302291204
"5233143","52331472",149,3.01574993133545,0.0202399324250701
"5233144","52331477",149,48.531149238348,0.325712410995624
"5233241","52332422",149,1.32864287495613,0.00891706627487336
"5233242","52332427",151,23.8751215934753,0.158113388036261
"5233243","52332472",149,3.16475215554237,0.0212399473526334
"5233244","52332477",149,0,0
"5233341","52333422",150,29.2929930686951,0.195286620457967
"5233342","52333427",149,0.336994707584381,0.00226170944687504
"5233343","52333472",146,0.957404434680939,0.00655756462110232
"5233344","52333477",149,13.2827240824699,0.0891457992112076
"5233441","52334422",149,27.2260348498821,0.182725066106591
"5233442","52334427",148,2.86260524392128,0.0193419273237924
"5233443","52334472",149,13.2330127954483,0.0888121664124047
"5233444","52334477",148,22.5153905451298,0.152131017196823
"5233541","52335422",149,0.3212930560112,0.0021563292349745
"5233542","52335427",149,2.89522534608841,0.0194310425911974
"5233543","52335472",148,0,0
"5233544","52335477",148,4.97364673018456,0.0336057211498956
"5233641","52336422",148,10.3876672685146,0.0701869410034772
"5233642","52336427",149,14.5695814788342,0.097782426032444
"5233643","52336472",149,0,0
"5233644","52336477",150,0,0
"5233741","52337422",147,9.77718132734299,0.0665114376009727
"5233742","52337427",149,36.3282431066036,0.243813712124857
"5233743","52337472",149,10.5008497238159,0.0704755015021203
"5233744","52337477",147,24.8745857179165,0.169214868829364
"5233051","52330522",150,29.224390745163,0.19482927163442
"5233052","52330527",150,303.658477425575,2.02438984950384
"5233053","52330572",149,40.6295097768307,0.272681273670004
"5233054","52330577",150,29.7609406411648,0.198406270941099
"5233151","52331522",150,30.6519585251808,0.204346390167872
"5233152","52331527",148,16.989315867424,0.114792674779892
"5233153","52331572",149,37.078477203846,0.248848840294268
"5233154","52331577",150,17.7604534327984,0.118403022885323
"5233251","52332522",150,17.3460600674152,0.115640400449435
"5233252","52332527",148,28.1945040524006,0.190503405759463
"5233253","52332572",148,74.2838487029076,0.501917896641267
"5233254","52332577",149,7.31932929158211,0.0491230153797457
"5233351","52333522",148,25.5607734918594,0.17270792899905
"5233352","52333527",149,3.71464875340462,0.0249305285463397
"5233353","52333572",149,80.4780353605747,0.540121042688421
"5233354","52333577",149,31.1006839573383,0.208729422532472
"5233451","52334522",148,7.75849860906601,0.0524222878990947
"5233452","52334527",150,49.040197879076,0.326934652527173
"5233453","52334572",148,30.1574330627918,0.203766439613458
"5233454","52334577",149,71.8294759988785,0.482077020126701
"5233551","52335522",151,6.1755918264389,0.0408979591154894
"5233552","52335527",149,26.3032401800156,0.176531813288695
"5233553","52335572",149,3.81201609969139,0.0255840006690697
"5233554","52335577",148,7.92192786931992,0.053526539657567
"5233651","52336522",148,0,0
"5233652","52336527",148,67.134598582983,0.453612152587723
"5233653","52336572",148,1.43892997503281,0.00972249983130275
"5233654","52336577",128,3.07917582988739,0.0240560611709952
"5233751","52337522",148,69.6368967592716,0.470519572697781
"5233752","52337527",148,10.8570160865784,0.0733582168012052
"5233753","52337572",148,6.22671836614609,0.042072421392879
"5233754","52337577",148,10.9208187758923,0.0737893160533261
"5233061","52330622",149,484.241468727589,3.24994274313818
"5233062","52330627",149,411.646382212639,2.76272739740026
"5233063","52330672",150,55.9949535429478,0.373299690286318
"5233064","52330677",148,215.424601852894,1.45557163414117
"5233161","52331622",149,26.6823253929615,0.179076009348735
"5233162","52331627",149,141.887570917606,0.952265576628231
"5233163","52331672",147,24.9525024592876,0.169744914689032
"5233164","52331677",150,10.9758774638176,0.0731725164254506
"5233261","52332622",149,71.9655319452286,0.482990147283413
"5233262","52332627",149,10.5299830436707,0.0706710271387292
"5233263","52332672",149,21.3689649999142,0.143415872482645
"5233264","52332677",149,10.973045706749,0.0736446020587179
"5233361","52333622",149,0.424070984125137,0.00284611398741703
"5233362","52333627",139,0,0
"5233363","52333672",149,0.612155824899673,0.00410842835503137
"5233364","52333677",150,4.02316123247147,0.0268210748831431
"5233461","52334622",149,63.4845255017281,0.426070640951195
"5233462","52334627",148,0.710867613554001,0.00480315955104055
"5233463","52334672",148,139.457320332527,0.942279191435994
"5233464","52334677",148,34.1050022244453,0.230439204219225
"5233561","52335622",148,38.7282068729401,0.261677073465811
"5233562","52335627",149,0,0
"5233563","52335672",148,4.24257364869118,0.0286660381668323
"5233564","52335677",149,15.8748528063297,0.106542636284092
"5233661","52336622",149,2.02805083990097,0.0136110794624226
"5233662","52336627",149,0,0
"5233663","52336672",149,0,0
"5233664","52336677",148,0,0
"5233761","52337622",149,0,0
"5233762","52337627",149,0,0
"5233763","52337672",149,4.09325793385506,0.0274715297574165
"5233764","52337677",147,8.60201269388199,0.0585170931556598
"5233071","52330722",150,1401.65853321552,9.34439022143682
"5233072","52330727",149,938.721068143845,6.30014139693855
"5233073","52330772",149,278.141796529293,1.86672346663955
"5233074","52330777",149,157.050207793713,1.05402824022626
"5233171","52331722",148,150.411861300468,1.0162963601383
"5233172","52331727",151,90.8878788948059,0.601906482747059
"5233173","52331772",150,181.284208327532,1.20856138885021
"5233174","52331777",149,90.3509275913239,0.606382064371301
"5233271","52332722",150,59.3059078156948,0.395372718771299
"5233272","52332727",150,2.90480527281761,0.0193653684854507
"5233273","52332772",148,38.3567213714123,0.259167036293326
"5233274","52332777",149,27.4449193775654,0.184194089782318
"5233371","52333722",149,0.308959454298019,0.00207355338455047
"5233372","52333727",148,49.3718622028828,0.333593663532992
"5233373","52333772",148,3.66226032376289,0.0247450021875871
"5233374","52333777",148,35.3368164002895,0.238762272974929
"5233471","52334722",149,20.9027851223946,0.140287148472447
"5233472","52334727",150,65.8136463463306,0.438757642308871
"5233473","52334772",149,94.2299213707447,0.632415579669428
"5233474","52334777",149,369.540621101856,2.48013839665675
"5233571","52335722",149,33.79666903615,0.226823282121812
"5233572","52335727",148,59.9551455676556,0.405102334916592
"5233573","52335772",148,6.09631881117821,0.0411913433187717
"5233574","52335777",148,0,0
"5233671","52336722",149,21.1692114174366,0.142075244412326
"5233672","52336727",147,0,0
"5233673","52336772",148,17.3978614509106,0.117553117911558
"5233674","52336777",148,0,0
"5233771","52337722",147,15.4003362059593,0.104764191877274
"5233772","52337727",148,11.8855885267258,0.0803080305859849
"5233773","52337772",148,24.225771099329,0.163687642563034
"5233774","52337777",148,29.2855339646339,0.19787522949077
"5234001","52340022",151,391.722518384457,2.59418886347322
"5234002","52340027",150,308.767741858959,2.05845161239306
"5234003","52340072",150,354.300999939442,2.36200666626294
"5234004","52340077",149,283.972933471203,1.90585861390069
"5234101","52341022",148,317.08086836338,2.14243829975257
"5234102","52341027",148,208.846569597721,1.41112547025487
"5234103","52341072",148,66.5140215158463,0.449419064296258
"5234104","52341077",148,48.2702027261257,0.326150018419768
"5234201","52342022",148,33.5443047881126,0.226650708027788
"5234202","52342027",149,51.9518001079559,0.348669799382255
"5234203","52342072",148,13.2791586816311,0.089724045146156
"5234204","52342077",149,61.4053952693939,0.412116746774456
"5234301","52343022",148,6.93193611502647,0.0468374061826113
"5234302","52343027",150,75.4555807113647,0.503037204742432
"5234303","52343072",150,22.8816684186459,0.152544456124306
"5234304","52343077",148,39.1255539655685,0.264361851118706
"5234401","52344022",149,32.5441507995129,0.218417119459818
"5234402","52344027",149,77.9984912574291,0.52347980709684
"5234403","52344072",148,532.117575526237,3.59538902382593
"5234404","52344077",148,212.534108102322,1.43604127096163
"5234501","52345022",148,87.3460440635681,0.590175973402487
"5234502","52345027",148,150.37307420373,1.01603428516034
"5234503","52345072",148,4.55261597037315,0.0307609187187375
"5234504","52345077",149,8.13774314522743,0.0546157258068955
"5234601","52346022",148,16.9649640619755,0.114628135553888
"5234602","52346027",149,2.36677861213684,0.0158844202156835
"5234603","52346072",150,0,0
"5234604","52346077",148,0,0
"5234701","52347022",149,0,0
"5234702","52347027",147,0,0
"5234703","52347072",147,0,0
"5234704","52347077",147,8.40246787667274,0.0571596454195425
"5234011","52340122",149,41.5154561400414,0.278627222416385
"5234012","52340127",149,70.5542797446251,0.473518656004195
"5234013","52340172",148,154.96857136488,1.04708494165459
"5234014","52340177",149,108.508714467287,0.728246405820719
"5234111","52341122",149,72.4957506656647,0.486548662185669
"5234112","52341127",148,102.62486192584,0.693411229228651
"5234113","52341172",150,146.163381457329,0.974422543048859
"5234114","52341177",150,79.0640016198158,0.527093344132106
"5234211","52342122",150,7.06887117028236,0.0471258078018824
"5234212","52342127",149,10.5484300851822,0.0707948327864577
"5234213","52342172",149,0,0
"5234214","52342177",149,13.046224206686,0.087558551722725
"5234311","52343122",148,5.22551730275154,0.0353075493429158
"5234312","52343127",148,4.17568680644035,0.0282141000435159
"5234313","52343172",149,52.5999673008919,0.353019914771086
"5234314","52343177",148,14.1806685328484,0.0958153279246511
"5234411","52344122",148,176.456185817719,1.1922715257954
"5234412","52344127",149,109.816891759634,0.737026119192175
"5234413","52344172",148,24.3709888458252,0.164668843552873
"5234414","52344177",149,20.8054230511189,0.139633711752476
"5234511","52345122",149,84.7541673779488,0.568819915288247
"5234512","52345127",148,27.7523320317268,0.187515756971127
"5234513","52345172",148,11.1294753551483,0.0751991578050562
"5234514","52345177",149,35.6204835176468,0.239063647769442
"5234611","52346122",149,1.56376168131828,0.0104950448410623
"5234612","52346127",147,24.3892225921154,0.165913078857928
"5234613","52346172",148,0.360278487205505,0.0024343141027399
"5234614","52346177",148,23.6436304748058,0.159754259964904
"5234711","52347122",148,0,0
"5234712","52347127",149,133.315365612507,0.894733997399375
"5234713","52347172",149,3.32812365889549,0.0223364003952718
"5234714","52347177",148,48.907373726368,0.330455227880865
"5234021","52340222",149,12.1505686640739,0.0815474406984828
"5234022","52340227",148,0,0
"5234023","52340272",148,87.4246343970299,0.590706989169121
"5234024","52340277",151,85.1752778291702,0.564074687610399
"5234121","52341222",152,118.937711060047,0.782484941184521
"5234122","52341227",148,267.317183226347,1.8061971839618
"5234123","52341272",149,67.2392495274544,0.451270131056741
"5234124","52341277",149,94.7527437508106,0.635924454703427
"5234221","52342222",147,3.95025324821472,0.0268724710762906
"5234222","52342227",148,169.647040754557,1.14626378888214
"5234223","52342272",147,0,0
"5234224","52342277",149,30.9023024141788,0.207398002779724
"5234321","52343222",148,0,0
"5234322","52343227",150,22.4144193232059,0.149429462154706
"5234323","52343272",150,20.2773124277592,0.135182082851728
"5234324","52343277",148,47.4531045556068,0.320629084835181
"5234421","52344222",150,24.2455044686794,0.161636696457863
"5234422","52344227",147,63.7224578857422,0.433486108066273
"5234423","52344272",148,12.6232206821442,0.0852920316361092
"5234424","52344277",149,29.7981517016888,0.199987595313347
"5234521","52345222",148,0,0
"5234522","52345227",148,56.0719172358513,0.378864305647644
"5234523","52345272",147,0,0
"5234524","52345277",150,27.8010126054287,0.185340084036191
"5234621","52346222",150,0,0
"5234622","52346227",148,34.3965075314045,0.232408834671652
"5234623","52346272",150,29.7579381167889,0.198386254111926
"5234624","52346277",147,14.1362654268742,0.0961650709311167
"5234721","52347222",147,25.2155354321003,0.171534254640138
"5234722","52347227",148,0,0
"5234723","52347272",147,0,0
"5234724","52347277",147,0,0
"5234031","52340322",151,0,0
"5234032","52340327",149,0,0
"5234033","52340372",148,307.749931812286,2.0793914311641
"5234034","52340377",149,0,0
"5234131","52341322",149,402.664417743683,2.70244575666901
"5234132","52341327",148,124.458620965481,0.840936628145141
"5234133","52341372",149,147.522821605206,0.990086051041648
"5234134","52341377",148,428.422344088554,2.89474556816591
"5234231","52342322",148,104.720520198345,0.707571082421251
"5234232","52342327",151,139.458181083202,0.92356411313379
"5234233","52342372",150,2.97129121422768,0.0198086080948512
"5234234","52342377",148,8.12877413630486,0.0549241495696274
"5234331","52343322",148,139.931729584932,0.945484659357651
"5234332","52343327",148,150.997229069471,1.0202515477667
"5234333","52343372",148,40.7432697713375,0.275292363319848
"5234334","52343377",147,47.7237123250961,0.324651104252355
"5234431","52344322",148,64.3049885630608,0.434493165966627
"5234432","52344327",149,36.1023081243038,0.242297369961771
"5234433","52344372",148,21.8434791862965,0.147591075583084
"5234434","52344377",151,9.95774725079536,0.0659453460317574
"5234531","52345322",149,0,0
"5234532","52345327",148,0,0
"5234533","52345372",148,5.0446597635746,0.0340855389430716
"5234534","52345377",147,28.112962782383,0.191244644778115
"5234631","52346322",147,4.49022656679153,0.0305457589577655
"5234632","52346327",147,18.7544295787811,0.127581153597151
"5234633","52346372",147,0,0
"5234634","52346377",150,0,0
"5234731","52347322",148,0.351046860218048,0.00237193824471654
"5234732","52347327",148,8.18522799015045,0.0553055945280436
"5234733","52347372",151,27.2408927083015,0.180403262968884
"5234734","52347377",147,25.2075524330139,0.171479948523904
"5234041","52340422",148,33.9056798815727,0.229092431632248
"5234042","52340427",148,0,0
"5234043","52340472",149,0,0
"5234044","52340477",148,0,0
"5234141","52341422",148,149.593407690525,1.01076626817922
"5234142","52341427",151,949.399621725082,6.28741471341114
"5234143","52341472",151,489.646221041679,3.24269020557404
"5234144","52341477",148,1031.6430182457,6.97056093409255
"5234241","52342422",148,483.933258056641,3.26981931119352
"5234242","52342427",149,532.290471792221,3.5724192737733
"5234243","52342472",148,117.895482301712,0.796591096633189
"5234244","52342477",148,214.778415203094,1.45120550812902
"5234341","52343422",148,120.551818192005,0.814539312108143
"5234342","52343427",150,47.5412802100182,0.316941868066788
"5234343","52343472",150,83.0824744701385,0.553883163134257
"5234344","52343477",149,117.835503786802,0.790842307293975
"5234441","52344422",150,171.977950572968,1.14651967048645
"5234442","52344427",148,15.9314335286617,0.107644821139606
"5234443","52344472",147,5.28801321983337,0.0359728790464855
"5234444","52344477",145,35.338508695364,0.243713853071476
"5234541","52345422",147,0.809782028198242,0.00550872128026015
"5234542","52345427",149,45.1599940061569,0.303087208095013
"5234543","52345472",148,26.6445289254189,0.180030600847425
"5234544","52345477",150,5.25826421380043,0.0350550947586695
"5234641","52346422",150,18.5759515166283,0.123839676777522
"5234642","52346427",148,8.40749621391296,0.0568074068507633
"5234643","52346472",143,0,0
"5234644","52346477",147,0,0
"5234741","52347422",148,2.52556672692299,0.017064640046777
"5234742","52347427",147,0,0
"5234743","52347472",148,7.30687034130096,0.0493707455493308
"5234744","52347477",149,0,0
"5234051","52340522",149,0,0
"5234052","52340527",150,0,0
"5234053","52340572",151,0,0
"5234054","52340577",149,0,0
"5234151","52341522",148,1264.09726810455,8.5411977574632
"5234152","52341527",148,878.625598430634,5.93665944885563
"5234153","52341572",148,2485.88884186745,16.7965462288341
"5234154","52341577",148,1985.89575743675,13.4182145772754
"5234251","52342522",148,1366.23530113697,9.23131960227683
"5234252","52342527",149,1200.7577701807,8.05877698107854
"5234253","52342572",150,199.44286608696,1.3296191072464
"5234254","52342577",149,272.898054897785,1.83153056978379
"5234351","52343522",149,96.416601896286,0.647091287894537
"5234352","52343527",147,319.879320442677,2.17604979892977
"5234353","52343572",148,81.5832404792309,0.551238111346155
"5234354","52343577",148,101.887643843889,0.688430025972225
"5234451","52344522",147,0,0
"5234452","52344527",149,10.1208037436008,0.067924857339603
"5234453","52344572",149,0,0
"5234454","52344577",149,39.7696668207645,0.266910515575601
"5234551","52345522",149,0.386403560638428,0.00259331248750623
"5234552","52345527",147,11.284133374691,0.076762812072728
"5234553","52345572",147,0,0
"5234554","52345577",147,5.33272463083267,0.0362770383049842
"5234651","52346522",148,13.586574614048,0.0918011798246487
"5234652","52346527",148,0,0
"5234653","52346572",149,0,0
"5234654","52346577",149,0,0
"5234751","52347522",149,13.2554557621479,0.0889627903499859
"5234752","52347527",147,0,0
"5234753","52347572",147,14.2039865553379,0.0966257588798497
"5234754","52347577",147,0,0
"5234061","52340622",149,0,0
"5234062","52340627",149,380.801841259003,2.55571705542955
"5234063","52340672",148,742.531949996948,5.01710777024965
"5234064","52340677",148,3842.07483100891,25.9599650743845
"5234161","52341622",148,1643.22075796127,11.1028429591978
"5234162","52341627",149,2014.10666799545,13.5174944160769
"5234163","52341672",149,587.329399585724,3.9418080509109
"5234164","52341677",144,312.713917434216,2.1716244266265
"5234261","52342622",150,205.102536976337,1.36735024650892
"5234262","52342627",148,216.240133106709,1.46108198045073
"5234263","52342672",147,180.570623040199,1.22837158530748
"5234264","52342677",148,223.495186924934,1.51010261435766
"5234361","52343622",148,395.057161033154,2.6693051421159
"5234362","52343627",150,374.446853399277,2.49631235599518
"5234363","52343672",149,146.670113861561,0.984363180278932
"5234364","52343677",149,26.0938251614571,0.175126343365484
"5234461","52344622",150,68.9546438455582,0.459697625637054
"5234462","52344627",148,0,0
"5234463","52344672",147,131.819109290838,0.896728634631553
"5234464","52344677",147,5.19070270657539,0.035310902765819
"5234561","52345622",147,24.0196943581104,0.16339928134769
"5234562","52345627",150,0.429704666137695,0.0028646977742513
"5234563","52345672",149,76.7468377649784,0.515079448087103
"5234564","52345677",148,3.25104427337646,0.0219665153606518
"5234661","52346622",149,68.152307420969,0.457398036382342
"5234662","52346627",143,7.77024281024933,0.0543373623094359
"5234663","52346672",147,76.7599342465401,0.522176423445851
"5234664","52346677",146,12.8228378593922,0.0878276565711792
"5234761","52347622",147,17.886991918087,0.121680217129844
"5234762","52347627",150,58.770502358675,0.391803349057833
"5234763","52347672",149,0.769488751888275,0.00516435403951862
"5234764","52347677",148,219.00125220418,1.47973819056878
"5234071","52340722",149,1203.17037820816,8.07496898126282
"5234072","52340727",148,1836.65884637833,12.4098570701238
"5234073","52340772",148,1278.88618993759,8.64112290498373
"5234074","52340777",151,659.441512107849,4.36716233184006
"5234171","52341722",151,681.496853351593,4.51322419438141
"5234172","52341727",148,542.664173364639,3.66664982003135
"5234173","52341772",148,339.455804824829,2.29362030287047
"5234174","52341777",148,742.262042403221,5.01528407029203
"5234271","52342722",147,480.443660140038,3.26832421863971
"5234272","52342727",149,414.526134967804,2.78205459709936
"5234273","52342772",149,305.297210931778,2.04897457001193
"5234274","52342777",150,378.892255067825,2.52594836711884
"5234371","52343722",149,256.89797192812,1.72414746260483
"5234372","52343727",148,529.216603815556,3.57578786361862
"5234373","52343772",148,106.202872812748,0.717586978464513
"5234374","52343777",147,363.333874642849,2.47165901117584
"5234471","52344722",144,49.3166006505489,0.34247639340659
"5234472","52344727",149,159.314606159925,1.06922554469749
"5234473","52344772",150,125.407906293869,0.836052708625794
"5234474","52344777",148,63.0533825159073,0.426036368350725
"5234571","52345722",148,38.4303307533264,0.259664396981935
"5234572","52345727",147,61.5903011262417,0.418981640314569
"5234573","52345772",148,27.6164717674255,0.186597782212335
"5234574","52345777",146,0.87760791182518,0.00601101309469301
"5234671","52346722",147,0.696677625179291,0.00473930357264824
"5234672","52346727",150,6.17427569627762,0.0411618379751841
"5234673","52346772",151,0,0
"5234674","52346777",147,20.067595988512,0.136514258425252
"5234771","52347722",147,8.87002718448639,0.0603403209829006
"5234772","52347727",147,31.3154703974724,0.213030410867159
"5234773","52347772",146,133.086589753628,0.911551984613889
"5234774","52347777",148,27.0996234714985,0.183105563996611
"5235001","52350022",149,2178.44014358521,14.6204036482229
"5235002","52350027",151,2024.09110736847,13.4045768699899
"5235003","52350072",149,1347.09928297997,9.04093478510044
"5235004","52350077",148,727.993155837059,4.91887267457472
"5235101","52351022",148,682.565813183784,4.61193117016071
"5235102","52351027",144,192.68234539032,1.33807184298833
"5235103","52351072",148,384.506569087505,2.59801735869936
"5235104","52351077",150,309.245868504047,2.06163912336032
"5235201","52352022",150,115.798767447472,0.771991782983144
"5235202","52352027",149,123.055077731609,0.82587300491013
"5235203","52352072",148,218.278815031052,1.47485685831792
"5235204","52352077",148,236.22419577837,1.59610943093493
"5235301","52353022",147,88.8956394791603,0.604732241354832
"5235302","52353027",147,80.9161528944969,0.550450019690455
"5235303","52353072",149,43.9764934182167,0.295144251128971
"5235304","52353077",150,31.2838065028191,0.208558710018794
"5235401","52354022",149,52.372695505619,0.351494600708853
"5235402","52354027",147,30.9072636961937,0.21025349453193
"5235403","52354072",147,123.961351692677,0.843274501310725
"5235404","52354077",147,6.02787256240845,0.0410059357986969
"5235501","52355022",147,50.9361535608768,0.34650444599236
"5235502","52355027",151,92.2011411488056,0.610603583766925
"5235503","52355072",151,278.448163241148,1.84402757113343
"5235504","52355077",147,173.104960262775,1.17758476369235
"5235601","52356022",147,123.975521951914,0.843370897632067
"5235602","52356027",147,103.003476291895,0.700703920353027
"5235603","52356072",146,84.5521655082703,0.579124421289522
"5235604","52356077",149,15.5033106803894,0.104049064969056
"5235701","52357022",148,19.6064556539059,0.13247605171558
"5235702","52357027",149,126.755225598812,0.850706212072564
"5235703","52357072",149,39.5126328468323,0.265185455347868
"5235704","52357077",147,443.598090946674,3.01767408807261
"5235011","52350122",148,3377.82261514664,22.8231257780178
"5235012","52350127",148,3967.76491498947,26.8092223985775
"5235013","52350172",148,1299.44206213951,8.78001393337508
"5235014","52350177",147,1995.36552798748,13.5739151563774
"5235111","52351122",150,619.739873886108,4.13159915924072
"5235112","52351127",150,763.582136273384,5.09054757515589
"5235113","52351172",149,216.513938844204,1.45311368351815
"5235114","52351177",148,1316.78421878815,8.89719066748748
"5235211","52352122",148,195.266002655029,1.31936488280425
"5235212","52352127",147,1222.14143896103,8.31388733987095
"5235213","52352172",148,643.862173199654,4.35042008918685
"5235214","52352177",150,1243.75311231613,8.29168741544088
"5235311","52353122",150,564.825834512711,3.76550556341807
"5235312","52353127",139,198.8069486022,1.43026581728201
"5235313","52353172",147,80.4560607671738,0.547320141273291
"5235314","52353177",147,30.0275277495384,0.204268896255363
"5235411","52354122",148,61.4073405563831,0.414914463218805
"5235412","52354127",149,9.14585492014885,0.0613815766452943
"5235413","52354172",151,164.031581878662,1.08630186674611
"5235414","52354177",148,254.719351112843,1.7210766967084
"5235511","52355122",147,83.5313346087933,0.568240371488389
"5235512","52355127",147,48.9013189077377,0.332662033385971
"5235513","52355172",147,29.3551535308361,0.199694921978477
"5235514","52355177",148,4.37217256426811,0.0295417065153251
"5235611","52356122",149,44.232943803072,0.29686539465149
"5235612","52356127",149,7.18620923161507,0.0482295921584904
"5235613","52356172",149,56.1370106339455,0.376758460630506
"5235614","52356177",146,65.2691359519958,0.447048876383533
"5235711","52357122",146,611.473409354687,4.18817403667594
"5235712","52357127",147,60.4434331059456,0.411179817047249
"5235713","52357172",147,324.961766958237,2.21062426502202
"5235714","52357177",150,199.59787684679,1.33065251231194
"5235021","52350222",148,1252.04270648956,8.45974801682137
"5235022","52350227",149,431.053704738617,2.89297788415179
"5235023","52350272",151,3577.11115145683,23.6894778242174
"5235024","52350277",149,4768.82588768005,32.0055428703359
"5235121","52351222",148,523.890840053558,3.53980297333485
"5235122","52351227",147,2440.7279419899,16.6035914421082
"5235123","52351272",147,675.875488877296,4.59779244134215
"5235124","52351277",149,2009.68595933914,13.487825230464
"5235221","52352222",150,374.20447075367,2.49469647169113
"5235222","52352227",150,346.710144400597,2.31140096267064
"5235223","52352272",142,133.772702932358,0.942061288256041
"5235224","52352277",148,280.388898313046,1.89451958319625
"5235321","52353222",147,89.9601219892502,0.611973618974491
"5235322","52353227",148,111.611926496029,0.754134638486682
"5235323","52353272",149,35.4963752031326,0.238230706061293
"5235324","52353277",150,61.1562231779099,0.407708154519399
"5235421","52354222",149,13.2445056736469,0.0888892998231337
"5235422","52354227",147,9.05586251616478,0.0616045069126856
"5235423","52354272",146,83.9594133496284,0.575064474997455
"5235424","52354277",148,42.970180362463,0.290339056503128
"5235521","52355222",148,17.8268456161022,0.120451659568258
"5235522","52355227",150,24.7444729506969,0.164963153004646
"5235523","52355272",150,7.16995233297348,0.0477996822198232
"5235524","52355277",146,2.47210463881493,0.0169322235535269
"5235621","52356222",146,32.088684797287,0.219785512310185
"5235622","52356227",147,75.2728334665298,0.512060091609047
"5235623","52356272",147,8.14657190442085,0.0554188564926589
"5235624","52356277",151,7.63520741462708,0.0505642875140866
"5235721","52357222",151,43.6297486424446,0.288938732731421
"5235722","52357227",146,51.0262120962143,0.349494603398728
"5235723","52357272",146,263.127049803734,1.80224006714886
"5235724","52357277",146,20.0211610198021,0.137131239861658
"5235031","52350322",151,3101.62150239944,20.5405397509897
"5235032","52350327",148,9580.76876831055,64.7349241102064
"5235033","52350372",148,5377.32001113892,36.3332433185062
"5235034","52350377",148,6183.06409072876,41.7774600724916
"5235131","52351322",148,3870.07127952576,26.1491302670659
"5235132","52351327",150,5513.91714954376,36.7594476636251
"5235133","52351372",151,3851.59203624725,25.5072320281275
"5235134","52351377",147,4679.79690742493,31.8353531117342
"5235231","52352322",147,1199.86998271942,8.162380834826
"5235232","52352327",147,679.962246894836,4.6255935162914
"5235233","52352372",143,853.268465399742,5.96691234545274
"5235234","52352377",150,471.029141545296,3.14019427696864
"5235331","52353322",149,141.494154453278,0.949625197673004
"5235332","52353327",147,136.162049412727,0.92627244498454
"5235333","52353372",147,128.221990585327,0.872258439355967
